date,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,T
128,642.92,1591.38,1410.31,554,2388.07,9071.28,47.36,521.41,2388.07,8142.99,8.4458,391,38.77,23.2479,186
129,642.91,1587.72,1407.58,553.49,2388.07,9065.1,47.6,521.81,2388.13,8144.81,8.4312,394,38.69,23.3183,185
130,642.48,1588.23,1403.34,553.42,2388.06,9065.02,47.54,521.2,2388.11,8145.87,8.4311,392,38.82,23.3978,184
131,642.33,1588.98,1407.09,553.78,2388.03,9075.82,47.36,521.77,2388.07,8144.73,8.455,394,38.98,23.3698,183
132,642.43,1587.43,1404.42,553.56,2388.09,9063.72,47.59,521.18,2388.12,8141.61,8.458,393,38.79,23.2672,182
133,642.81,1594.65,1413.31,553.5,2388.04,9064.71,47.57,521.63,2388.07,8146.84,8.4429,394,38.77,23.2818,181
134,642.47,1581.1,1408.24,553.27,2388.05,9068.47,47.32,521.45,2388.09,8149.51,8.4187,392,38.93,23.363,180
135,642.7,1584.68,1408.39,553.47,2388.06,9072.95,47.59,521.3,2388.04,8144.99,8.4337,393,38.83,23.3926,179
136,642.25,1593.26,1402.91,553.77,2388.02,9067.17,47.49,521.46,2388.07,8142.18,8.4264,392,38.93,23.3764,178
137,642.46,1589.05,1399.89,553.61,2388.07,9061.1,47.36,521.78,2388.04,8140.45,8.4321,394,38.9,23.3459,177
138,643.14,1592,1405.07,553.75,2388.05,9063.69,47.46,521.81,2388.06,8144.55,8.4543,393,38.7,23.3461,176
139,642.04,1581.35,1408.48,553.56,2388.01,9067.71,47.5,521.19,2388.03,8145.84,8.417,393,38.93,23.4178,175
140,641.95,1593.87,1408.24,553.36,2388.05,9070.74,47.33,521.73,2388.07,8145.71,8.4229,393,38.87,23.204,174
141,642.49,1582.17,1410.72,553.7,2388.13,9067.6,47.35,521.66,2388.04,8142.77,8.4567,393,38.66,23.2886,173
142,642.82,1584.54,1408.08,553.38,2388.08,9063.09,47.44,521.32,2388.07,8152.3,8.4129,393,38.69,23.3835,172
143,642.14,1585.24,1405.62,554.08,2388.04,9069.18,47.47,521.75,2388.04,8142.63,8.4694,392,38.81,23.2625,171
144,642.29,1589.32,1401.53,553.71,2388.09,9070.09,47.38,521.22,2388.06,8147.7,8.4364,392,38.86,23.2834,170
145,642.06,1592.04,1405.31,553.92,2388.03,9064.62,47.57,521.3,2388.12,8143.27,8.4107,394,38.86,23.3844,169
146,642.85,1588.36,1412.36,553.46,2388.09,9069.25,47.43,521.38,2388.07,8142.54,8.4613,394,38.7,23.2195,168
147,642.43,1590.37,1413.62,553.61,2388.11,9071.65,47.79,521.29,2388.07,8139.92,8.412,392,38.83,23.3641,167
148,643.18,1591.79,1401.35,554.04,2388.1,9075.71,47.35,521.61,2388.08,8144.51,8.4213,394,38.8,23.3211,166
149,642.08,1592.67,1406.57,553.4,2388.06,9066.12,47.5,520.91,2388.07,8152.01,8.4329,393,38.79,23.1149,165
150,642.56,1590.28,1405.45,553.57,2388.04,9066.99,47.31,521.14,2388.03,8144.72,8.4374,393,38.89,23.3828,164
151,642.44,1592.17,1406.76,554,2388.05,9070.44,47.57,521.88,2388.06,8145.27,8.3997,393,38.99,23.2688,163
152,642.55,1589.31,1410.3,552.81,2388.09,9067.1,47.43,521.72,2388,8139.61,8.4721,394,38.75,23.3296,162
153,642.71,1592.22,1400.66,553.8,2388.11,9065.11,47.4,520.93,2388.06,8144.52,8.4432,393,38.81,23.3365,161
154,642.42,1593.58,1407.52,554.1,2388.05,9068.89,47.57,522.21,2388.08,8153.59,8.4287,393,38.99,23.216,160
155,642.52,1586.69,1405.64,554,2388.07,9067.23,47.56,521.61,2388.05,8144.84,8.4639,393,38.8,23.4189,159
156,642.32,1593.99,1411.75,552.84,2388.1,9066.03,47.37,521.11,2388.09,8141.21,8.425,395,38.94,23.4137,158
157,641.67,1591.35,1413.04,553.5,2388.08,9067.97,47.47,521.28,2388.1,8141.69,8.4531,394,38.86,23.3455,157
158,642.4,1587.51,1406.76,553.02,2388.11,9072.51,47.61,521.44,2388.07,8148.26,8.4286,392,38.92,23.298,156
159,642.04,1594.64,1402.42,553.54,2388.06,9068.46,47.67,521.76,2388.09,8144.87,8.4454,390,38.91,23.2458,155
160,643.35,1591.65,1405.79,554.01,2388.09,9060.94,47.61,521.48,2388.09,8149.38,8.431,393,39.01,23.2761,154
161,642.89,1591.64,1403.71,553.22,2388.07,9061.21,47.42,521.56,2388.11,8143.06,8.408,393,38.76,23.2704,153
162,642.51,1586.02,1409.72,553.86,2388.1,9061.6,47.72,522.06,2388.11,8144.47,8.401,392,39.02,23.2851,152
163,642.93,1587.79,1403.62,554.3,2388.09,9069.65,47.55,522.15,2388.05,8149.17,8.4486,392,38.85,23.3336,151
164,642.61,1582.16,1405.26,553.8,2388.06,9066.91,47.6,521.62,2388.11,8146.62,8.4338,393,38.98,23.2849,150
165,642.7,1589.34,1404.62,553.82,2388.07,9066.23,47.24,521.66,2388.01,8146.02,8.4487,393,38.73,23.3287,149
166,642.7,1587.93,1407.44,552.75,2388.15,9069.52,47.56,521.35,2388.08,8143.8,8.4053,393,38.76,23.2423,148
167,642.45,1587.46,1404.35,553.67,2388.07,9071.77,47.65,521.79,2388.08,8143.17,8.4505,394,38.87,23.224,147
168,642.95,1593.59,1406.02,553.89,2388.09,9062.45,47.41,521.78,2388.06,8150.03,8.4323,392,38.8,23.2637,146
169,643.14,1590.64,1408.23,553.54,2388.07,9072.96,47.55,521.62,2388.06,8146.55,8.4426,393,38.85,23.3656,145
170,643.56,1591.02,1409.24,553.72,2388.12,9070.92,47.59,521.47,2388.07,8142.86,8.4325,393,38.67,23.2956,144
171,642.35,1583.32,1410.58,553.38,2388.08,9070.39,47.3,521.58,2388.09,8141.82,8.4206,393,39,23.3274,143
172,642.62,1591.53,1412.38,553.88,2388.05,9064.92,47.45,521.41,2388.15,8152.47,8.4094,392,38.75,23.2347,142
173,642.44,1596.9,1409.66,553.31,2388.1,9068.54,47.44,521.3,2388.04,8142.21,8.4362,393,38.7,23.3783,141
174,642.6,1592.09,1406.54,553.45,2388.09,9067.65,47.66,521.42,2388.1,8141.86,8.455,395,38.91,23.2458,140
175,642.2,1578.18,1413.43,553.49,2388.15,9060.89,47.6,521.73,2388.13,8143.6,8.3991,392,38.81,23.3088,139
176,642.8,1585.62,1409.53,553.58,2388.11,9072.62,47.48,521.19,2388.08,8142.89,8.4629,395,38.88,23.3587,138
177,643,1581.72,1399.44,553.5,2388.09,9062.25,47.58,521.54,2388.09,8139.1,8.4018,391,38.85,23.3276,137
178,642.63,1591.4,1407.15,553.32,2388.08,9069.11,47.5,520.97,2388.1,8145.42,8.4186,394,38.79,23.2364,136
179,642.7,1586.69,1413.55,553.55,2388.09,9068.7,47.47,521.42,2388.11,8143.62,8.437,393,39,23.3136,135
180,642.53,1586.6,1406.88,553.27,2388.06,9071.41,47.57,521.71,2388.08,8143.61,8.4516,393,38.95,23.2001,134
181,642.72,1591.88,1413.54,553.23,2388.1,9060.75,47.55,520.96,2388.03,8144.13,8.4642,393,38.8,23.3124,133
182,643.01,1588.62,1408.47,553.47,2388.1,9065.74,47.42,521.13,2388.05,8145.91,8.4433,393,38.9,23.2474,132
183,642.57,1594.01,1407.54,553.44,2388.08,9069.84,47.43,521.42,2388.12,8141.29,8.4236,393,38.79,23.2802,131
184,642.02,1595.51,1411.01,552.94,2388.17,9064.05,47.5,521.5,2388.13,8146.32,8.4234,394,38.88,23.2944,130
185,643.57,1586.31,1407.38,553.34,2388.13,9069.65,47.72,521,2388.12,8144.58,8.4317,395,38.76,23.1788,129
186,643.01,1589.4,1407.34,553.92,2388.09,9066.92,47.48,521.24,2388.06,8145.15,8.4422,393,38.71,23.2452,128
187,642.76,1598.03,1403.4,553.48,2388.11,9070.22,47.38,521.29,2388.14,8148.19,8.4547,395,38.97,23.406,127
188,642.04,1588.36,1407.56,553.12,2388.12,9069.39,47.54,521.13,2388.07,8149.51,8.4089,393,38.91,23.3588,126
189,643.16,1587.31,1414.54,552.67,2388.14,9069.01,47.5,521.15,2388.1,8149.81,8.4198,393,38.67,23.2659,125
190,643.33,1591.95,1411.94,552.69,2388.06,9060.74,47.64,522.17,2388.06,8146.63,8.4861,393,38.99,23.3619,124
191,642.4,1586.17,1405.65,553.06,2388.08,9064.37,47.62,521.35,2388.16,8142.75,8.4661,392,38.74,23.2598,123
192,643.29,1593.13,1414.77,552.65,2388.09,9067.35,47.61,520.6,2388.06,8143.45,8.432,395,38.97,23.2102,122
193,642.58,1591.98,1407.88,553.77,2388.07,9064.81,47.67,521.46,2388.04,8150.62,8.4401,394,38.88,23.2911,121
194,642.21,1596.73,1405.27,553.22,2388.11,9072.22,47.59,521.07,2388.12,8144.29,8.4607,394,38.86,23.2368,120
195,643.04,1596.59,1414.53,553.59,2388.06,9070.36,47.48,521.22,2388.09,8146.78,8.4434,393,38.74,23.3897,119
196,642.85,1588.94,1408.38,553.55,2388.08,9071.54,47.56,521.18,2388.08,8146.68,8.4249,392,38.92,23.2941,118
197,642.34,1594.12,1405.38,552.46,2388.09,9067.41,47.58,520.3,2388.1,8145.34,8.4569,392,38.57,23.3414,117
198,642.21,1588.65,1407.58,553.14,2388.01,9063.89,47.5,521.62,2388.14,8139.79,8.4434,393,38.85,23.3256,116
199,642.53,1595.04,1404.84,552.84,2388.08,9067.46,47.58,520.96,2388.07,8143.58,8.4715,394,38.74,23.2298,115
200,642.62,1585.67,1410.52,552.79,2388.13,9067.11,47.55,520.96,2388.12,8146.84,8.4485,393,38.76,23.3264,114
201,643.12,1587.94,1411.31,553.28,2388.13,9068.3,47.69,521.37,2388.07,8142.66,8.4713,392,38.72,23.3057,113
202,642.33,1588.16,1406.02,552.55,2388.1,9065.48,47.73,521.66,2388.12,8147.86,8.4286,393,38.81,23.3362,112
203,642.17,1589.11,1415.55,552.79,2388.09,9065.47,47.49,521.47,2388.09,8149.31,8.4553,393,38.94,23.2976,111
204,642.43,1591.16,1418.18,553.31,2388.09,9063.94,47.64,521.29,2388.1,8149.24,8.4536,395,38.79,23.3098,110
205,643.27,1590.74,1413.87,552.74,2388.08,9067.96,47.54,521.21,2388.11,8148.12,8.3974,393,38.82,23.3102,109
206,643.22,1594.23,1410.31,552.14,2388.09,9066.51,47.64,521.07,2388.07,8145.7,8.4507,392,38.76,23.2787,108
207,643,1595.18,1404.56,552.96,2388.13,9066.59,47.62,521.45,2388.08,8145.82,8.4428,393,38.87,23.1902,107
208,643.18,1594.83,1399.59,553.18,2388.11,9070.72,47.46,521.17,2388.09,8147.27,8.4265,394,38.77,23.3106,106
209,642.62,1589.85,1411.47,553.48,2388.11,9068.88,47.68,521.28,2388.11,8144.11,8.4716,395,38.55,23.273,105
210,642.83,1589.64,1413.05,554.13,2388.08,9068.51,47.63,520.86,2388.1,8145.92,8.4126,395,38.99,23.266,104
211,642.86,1595.27,1410.17,553.43,2388.18,9064.75,47.64,521.68,2388.09,8142.72,8.4619,395,38.69,23.2727,103
212,642.96,1590.64,1410.93,553.38,2388.14,9070.07,47.67,521.19,2388.12,8142.76,8.4795,394,38.87,23.2741,102
213,643.11,1592.69,1410.1,553.29,2388.08,9073.89,47.51,521.4,2388.09,8145.8,8.4701,394,38.71,23.2023,101
214,642.57,1591.26,1414.19,553.38,2388.05,9069.35,47.65,521.4,2388.15,8146.17,8.433,392,38.77,23.2326,100
215,642.66,1590.22,1414.82,553.4,2388.13,9069.08,47.65,521.26,2388.13,8148.42,8.4568,394,38.63,23.2355,99
216,642.82,1591.98,1414.17,552.9,2388.1,9069.43,47.57,520.89,2388.11,8149.12,8.4514,394,38.92,23.2122,98
217,642.23,1587.66,1412.24,553.03,2388.12,9066,47.53,521.38,2388.13,8149.29,8.4578,396,38.69,23.3033,97
218,642.99,1591.35,1414.43,553.04,2388.1,9066.67,47.64,520.75,2388.12,8147.83,8.4521,393,38.82,23.2613,96
219,643.22,1595.32,1412.55,553.32,2388.1,9066.47,47.81,521.34,2388.15,8143.35,8.4938,394,38.76,23.3011,95
220,643.29,1595.18,1409.98,552.38,2388.09,9068.05,47.46,522.12,2388.14,8145.78,8.4533,394,38.85,23.2304,94
221,642.74,1592.67,1413.06,552.69,2388.12,9074.94,47.67,520.9,2388.17,8145.01,8.4318,393,38.86,23.2118,93
222,642.51,1593.59,1400.03,552.61,2388.09,9069.36,47.6,521.81,2388.1,8145.69,8.4515,393,38.85,23.3132,92
223,642.67,1591.9,1409.15,552.53,2388.15,9067.09,47.59,521.55,2388.08,8145.25,8.4484,394,38.62,23.1451,91
224,642.98,1589.29,1415.4,553.26,2388.14,9078.72,47.54,521.49,2388.09,8147.15,8.5096,394,38.68,23.1838,90
225,643.26,1590.35,1413.55,553.42,2388.07,9071.82,47.65,521.24,2388.1,8146.5,8.4554,394,38.73,23.2365,89
226,642.88,1592.24,1414.05,553.27,2388.12,9062.88,47.51,521.26,2388.12,8150.14,8.487,392,38.79,23.2206,88
227,642.79,1597.73,1408,553.15,2388.16,9071.3,47.66,520.85,2388.06,8145.19,8.4769,394,38.69,23.3049,87
228,642.97,1589.54,1412.14,552.68,2388.13,9056.61,47.72,521.04,2388.12,8150.01,8.4785,393,38.7,23.193,86
229,642.76,1599.5,1417.09,553.04,2388.12,9060.96,47.69,520.7,2388.12,8147.43,8.4453,394,38.77,23.2146,85
230,642.83,1595.06,1412.68,551.97,2388.09,9073.13,47.72,520.93,2388.08,8151.29,8.4371,393,38.65,23.2056,84
231,642.63,1584.94,1412.29,553.32,2388.13,9078.28,47.76,521.38,2388.13,8148.92,8.4417,395,38.82,23.3352,83
232,643.27,1585.42,1408.78,552.81,2388.1,9070.8,47.75,520.66,2388.13,8142.96,8.4467,394,38.68,23.2328,82
233,643.17,1589.98,1418.59,553.2,2388.07,9071,47.63,520.86,2388.16,8144.2,8.4724,396,38.79,23.3291,81
234,643.11,1598.88,1412.65,552.3,2388.15,9064.96,47.66,520.98,2388.09,8144.16,8.4473,393,38.64,23.2993,80
235,642.65,1593.43,1407.56,552.99,2388.15,9066.91,47.88,521.03,2388.17,8145.58,8.5006,393,38.8,23.2822,79
236,643.08,1588.06,1403.93,552.33,2388.12,9067.4,47.87,520.61,2388.14,8140.31,8.457,393,38.86,23.2682,78
237,642.98,1595.76,1411.47,552.41,2388.12,9072.52,47.6,521.02,2388.11,8146.88,8.4748,393,38.81,23.2704,77
238,642.75,1599.76,1415.64,552.54,2388.11,9070.42,47.71,520.72,2388.14,8147.67,8.4641,393,38.81,23.2341,76
239,642.69,1587.28,1417.14,552.54,2388.14,9075.45,47.66,520.48,2388.17,8151.56,8.5041,393,38.95,23.2493,75
240,642.88,1595.57,1419.65,552.63,2388.15,9070.93,47.57,521.31,2388.12,8146.3,8.4484,395,38.63,23.2025,74
241,642.68,1593.74,1416.66,552.63,2388.2,9070.12,47.58,520.3,2388.16,8148.53,8.4898,396,38.63,23.2605,73
242,643.28,1597.21,1412.77,552.25,2388.17,9075.34,47.84,520.98,2388.12,8149.07,8.5127,393,38.66,23.08,72
243,642.94,1598.45,1420.19,553.54,2388.11,9072.34,47.7,520.74,2388.14,8145.51,8.4754,393,38.65,23.2006,71
244,642.8,1592.05,1419.01,553.58,2388.08,9067.49,47.75,521.14,2388.14,8145.96,8.4682,393,38.68,23.2201,70
245,642.8,1598.22,1415.24,553.3,2388.11,9076.53,47.84,520.95,2388.16,8148.28,8.4766,395,38.82,23.12,69
246,642.43,1589.53,1412.82,553.59,2388.17,9071.85,47.71,520.52,2388.12,8143.37,8.4535,392,38.69,23.1875,68
247,643.04,1595.3,1415.73,552.3,2388.17,9073.25,47.78,520.95,2388.17,8147.4,8.4773,394,38.76,23.2244,67
248,642.84,1582.84,1413.89,553.31,2388.21,9078.24,47.63,520.82,2388.11,8147.28,8.487,394,38.84,23.199,66
249,642.69,1595.37,1417.38,551.99,2388.11,9066.63,47.78,520.27,2388.12,8147.77,8.45,394,38.69,23.1637,65
250,643.18,1595.97,1414.12,552.55,2388.15,9069.94,47.77,521.09,2388.13,8143.98,8.4969,395,38.9,23.2547,64
251,643.23,1590.03,1416.3,552.73,2388.17,9070.79,47.71,520.32,2388.16,8144.31,8.4545,395,38.76,23.2027,63
252,642.69,1599.56,1410.6,553.48,2388.18,9069.88,47.66,520.8,2388.1,8150.95,8.4664,394,38.63,23.2736,62
253,643.03,1598.26,1415.87,552.79,2388.12,9067.91,47.67,521.07,2388.15,8148,8.4699,394,38.75,23.2075,61
254,642.75,1587.43,1416.38,552.48,2388.12,9064.29,47.9,520.31,2388.12,8138.78,8.4766,394,38.59,23.1635,60
255,643.47,1596.55,1419.41,552.91,2388.1,9073.5,47.77,520.93,2388.12,8147.3,8.4671,394,38.69,23.2194,59
256,642.75,1602.05,1420.66,552.66,2388.16,9064.63,47.73,520.85,2388.11,8153.93,8.4787,394,38.72,23.2252,58
257,643.22,1592.25,1419.45,553.13,2388.15,9065.79,47.8,520.82,2388.08,8151.59,8.4841,394,38.62,23.2587,57
258,643.12,1592.89,1418.95,552.1,2388.16,9069.71,47.73,520.46,2388.19,8146.95,8.4895,394,38.77,23.1184,56
259,643.29,1600.46,1420.21,552.64,2388.16,9077.54,47.7,520.94,2388.15,8142.48,8.4572,395,38.56,23.1598,55
260,642.94,1599.55,1415.08,552.03,2388.12,9070.48,47.96,521.19,2388.14,8146.43,8.46,396,38.68,23.2286,54
261,643.64,1597.1,1420.31,552.88,2388.15,9077.16,47.89,520.97,2388.13,8149.22,8.4875,394,38.7,23.1442,53
262,643.62,1599.98,1418.85,552.49,2388.15,9075.3,47.97,520.71,2388.12,8144.61,8.4961,395,38.58,23.2283,52
263,643.52,1599.01,1419.32,552.59,2388.21,9071.53,47.88,520.57,2388.18,8156.04,8.4569,394,38.66,23.1458,51
264,643.2,1595.02,1423.63,551.92,2388.14,9070.35,47.9,520.69,2388.19,8151.49,8.4797,395,38.68,23.2163,50
265,643.13,1596.61,1412.31,552.49,2388.12,9067.23,47.95,520.49,2388.18,8146.89,8.4504,394,38.74,23.3509,49
266,642.88,1591.87,1417.61,552.65,2388.13,9075.09,47.81,520.66,2388.19,8146.29,8.4568,395,38.73,23.1815,48
267,643.39,1596.98,1421.7,551.7,2388.13,9070.1,47.89,519.95,2388.16,8146.71,8.4941,396,38.75,23.2707,47
268,643.91,1599.06,1415.13,552.79,2388.17,9070.05,47.89,520.44,2388.15,8148.82,8.5148,394,38.71,23.1268,46
269,643.36,1592.94,1414.6,552.6,2388.18,9066.51,47.75,521.19,2388.16,8149.68,8.484,395,38.75,23.2022,45
270,642.92,1596.2,1421.71,552.54,2388.18,9069.09,47.89,520.76,2388.16,8145.74,8.4582,394,38.54,23.1834,44
271,643.37,1595.6,1412,552.56,2388.15,9072.88,47.94,520.47,2388.23,8150.64,8.5021,397,38.87,23.174,43
272,643,1601.78,1412.07,552.62,2388.2,9075.68,47.85,520.83,2388.16,8149.08,8.4677,395,38.66,23.1387,42
273,643.79,1592.16,1416.15,551.67,2388.21,9068.76,47.87,520.41,2388.15,8147.29,8.4822,395,38.59,23.1514,41
274,643.27,1600.42,1424.83,552.79,2388.19,9071.16,47.81,520.55,2388.15,8146.25,8.5031,396,38.79,23.0925,40
275,642.85,1603.39,1417.96,552.56,2388.18,9071.9,47.81,520.94,2388.18,8146.17,8.4925,395,38.44,23.0624,39
276,643.82,1600.4,1418.26,552.37,2388.2,9064.76,47.9,520.25,2388.2,8143.95,8.5015,395,38.6,23.1886,38
277,643.25,1595.78,1422.12,552.14,2388.15,9071.46,47.91,520.31,2388.16,8143.82,8.4855,395,38.51,23.1381,37
278,643.22,1601.43,1421.85,552.62,2388.17,9071.09,47.82,520.42,2388.22,8145.77,8.5042,397,38.71,23.2301,36
279,643.29,1600.74,1429.94,551.81,2388.14,9069.45,48.02,520.57,2388.15,8149.48,8.4641,394,38.56,23.1972,35
280,643.76,1598.26,1425.35,551.95,2388.18,9071.82,48,520.13,2388.22,8146.14,8.5108,396,38.55,23.0819,34
281,643.45,1594.16,1414.08,552.08,2388.18,9070.13,47.92,520.03,2388.18,8149.42,8.5119,394,38.58,23.1945,33
282,643.38,1599.31,1422.98,552.23,2388.13,9068.2,48.02,520.58,2388.14,8146.9,8.5051,395,38.58,23.1495,32
283,643.98,1595.7,1422.52,551.47,2388.21,9076.18,48.07,520.13,2388.2,8146.19,8.4757,395,38.52,23.0871,31
284,643.84,1594.78,1415.82,552.74,2388.19,9070.07,48.01,519.8,2388.21,8146.86,8.5058,396,38.51,23.141,30
285,643.11,1596.19,1420.49,551.71,2388.15,9072.02,47.77,520.41,2388.19,8148.59,8.5061,395,38.65,23.0908,29
286,643.5,1597.98,1421.47,551.81,2388.15,9067.28,47.97,520.16,2388.17,8147.16,8.5185,395,38.45,23.1018,28
287,643.85,1598.86,1427.22,552.03,2388.13,9073.44,47.98,519.99,2388.19,8150.18,8.4729,396,38.62,23.1262,27
288,643.24,1596.43,1420.24,551.65,2388.19,9075.28,47.84,520.27,2388.21,8147.93,8.4989,397,38.63,23.0942,26
289,643.68,1596.19,1419.19,551.87,2388.19,9072.74,48.18,520.87,2388.14,8147.49,8.4768,395,38.62,23.1663,25
290,643.37,1598.6,1411.52,551.88,2388.18,9072.3,47.87,520.34,2388.17,8142.28,8.501,395,38.74,23.2099,24
291,642.84,1594.42,1430.38,551.61,2388.23,9074.59,48.07,520.01,2388.15,8144.02,8.5021,396,38.57,23.1356,23
292,643.24,1607.08,1426.02,551.52,2388.2,9075.14,48.12,520.44,2388.15,8145.36,8.4906,397,38.75,23.1778,22
293,642.87,1600.54,1424.81,551.94,2388.21,9074.38,48.07,520.09,2388.22,8147.04,8.4794,395,38.44,23.0708,21
294,643.62,1600.45,1422.07,551.56,2388.19,9080.76,48.15,519.61,2388.23,8151.06,8.4701,396,38.55,23.0545,20
295,643.56,1601.74,1418.79,551.62,2388.2,9076.58,47.97,520.08,2388.16,8150.25,8.503,394,38.53,23.1931,19
296,643.04,1610.32,1425.52,552.67,2388.22,9075.53,48.07,519.89,2388.2,8140.11,8.5363,397,38.59,23.1769,18
297,644.19,1600.7,1424.99,551.75,2388.2,9084.55,48.07,519.24,2388.19,8148.23,8.5129,395,38.4,23.0046,17
298,643.34,1604.82,1431.85,552.09,2388.21,9076.23,47.88,520.06,2388.23,8146.52,8.5054,397,38.7,23.0541,16
299,643.65,1600.05,1419.12,551.1,2388.23,9082.87,48.03,520.11,2388.2,8149.68,8.5026,395,38.52,23.098,15
300,643.58,1602.18,1424.93,551.47,2388.22,9078.07,48.2,520.16,2388.24,8144.09,8.5007,395,38.51,22.9934,14
301,643.3,1609.85,1431.12,551.51,2388.21,9077.22,48.09,519.84,2388.26,8143.38,8.5087,396,38.44,23.2062,13
302,643.78,1593.7,1422.47,551.08,2388.13,9075.35,48.07,520.03,2388.17,8146.13,8.5311,395,38.6,23.1844,12
303,643.28,1602.62,1430.3,551.86,2388.22,9079.31,47.91,519.99,2388.21,8154.39,8.5157,397,38.49,23.0572,11
304,644.14,1598.36,1426.61,552.31,2388.23,9077.61,48.26,519.68,2388.19,8147.76,8.5339,396,38.37,23.071,10
305,643.17,1602.43,1427.97,552.15,2388.21,9073.04,47.89,520.34,2388.26,8144.46,8.5665,397,38.46,23.1,9
306,643.35,1595.82,1424.8,551.29,2388.22,9075.28,48.2,520.11,2388.21,8149.89,8.5205,397,38.57,23.0662,8
307,643.76,1600.55,1426.73,551.92,2388.27,9073.28,47.92,519.77,2388.27,8145.5,8.5162,395,38.64,23.1415,7
308,643.72,1603.45,1429.87,550.48,2388.27,9081.02,48.02,520.24,2388.26,8148.52,8.4953,396,38.65,23.0674,6
309,643.64,1596.88,1426.89,551.1,2388.26,9072.93,48.18,519.52,2388.3,8146.97,8.5246,397,38.52,23.0712,5
310,643.17,1606.73,1436.56,550.92,2388.25,9069.83,48.18,520.18,2388.2,8150.97,8.4953,394,38.52,23.0628,4
311,643.83,1603.88,1423.76,551.71,2388.26,9079.55,48.02,519.68,2388.19,8147.78,8.5315,395,38.49,23.0542,3
312,643.4,1599.47,1434.77,551.29,2388.22,9077.67,48.17,520.07,2388.28,8147.69,8.5342,396,38.44,23.1478,2
313,643.57,1599.78,1424.96,551.3,2388.29,9074.14,48.28,520.29,2388.21,8146.04,8.5668,397,38.45,23.1288,1
1,642.25,1589.89,1408.15,553.31,2388.07,9065.09,47.29,521.73,2388.11,8141.65,8.4583,394,38.71,23.3029,130
2,642.82,1586.51,1405.07,554.06,2388.1,9060.7,47.55,522.11,2388.05,8141.33,8.4402,393,38.82,23.3188,130
3,642.33,1584.78,1406.81,553.3,2388.12,9065.74,47.5,520.98,2388.09,8137.02,8.4029,394,38.92,23.218,130
4,642.23,1589.99,1402.66,553.77,2388.09,9058.19,47.43,521.56,2388.13,8145.1,8.4299,393,38.89,23.2672,130
5,642.84,1589.79,1401.77,554.16,2388.08,9056.63,47.42,521.91,2388.03,8143.1,8.4644,394,38.86,23.3894,130
6,642.53,1591.51,1410.22,553.41,2388.06,9061.79,47.29,521.79,2388.1,8148.48,8.4168,393,38.83,23.3648,130
7,642.38,1583.83,1409.46,553.6,2388.07,9057,47.48,521.78,2388.1,8143.1,8.4428,393,38.81,23.2661,130
8,642.53,1586.51,1394.3,554.03,2388.1,9063.88,47.29,521.27,2388.05,8142.12,8.4014,392,38.84,23.2953,130
9,642.65,1588.43,1406.22,553.33,2388.07,9058.96,47.48,521.56,2388.1,8142.41,8.4291,394,38.86,23.3536,130
10,642.3,1587.63,1408.46,554.08,2388.11,9065.14,47.58,521.47,2388.04,8140.83,8.4185,392,38.9,23.3887,130
11,642.89,1588.11,1412.51,554.08,2388.06,9059.76,47.33,521.98,2388.07,8145.18,8.4532,392,38.88,23.3126,130
12,642.23,1590.82,1405.1,553.49,2388.09,9057.65,47.46,521.78,2388.07,8140.58,8.4493,393,38.92,23.3478,130
13,642.69,1589.59,1405.64,553.86,2388.07,9060,47.5,521.87,2388.03,8142.57,8.4653,393,38.99,23.4064,130
14,642.85,1579.07,1406.61,554,2388.08,9063.11,47.36,522.04,2388.09,8142.12,8.4322,393,38.97,23.2721,130
15,642.41,1592.39,1400.94,553.45,2388.13,9060.61,47.37,522.01,2388.09,8137.87,8.449,393,38.67,23.3774,130
16,642.5,1587.92,1406.85,553.96,2388.07,9062.36,47.45,521.77,2388.07,8142.09,8.3828,392,38.73,23.3839,130
17,642.37,1589.08,1407.9,553.72,2388.11,9068.36,47.42,521.66,2388.06,8144.04,8.423,394,38.87,23.4141,130
18,642.78,1584.94,1402.62,554.23,2388.03,9060.23,47.39,521.66,2388.06,8140.3,8.4429,392,39.04,23.355,130
19,642.17,1585.56,1407.79,553.14,2388.05,9065.14,47.52,521.25,2388.04,8135.14,8.4374,394,38.94,23.4006,130
20,642.84,1588.89,1412.39,554.15,2388.07,9065.85,47.35,522.02,2388.07,8143.35,8.43,393,38.92,23.2132,130
21,642.6,1595.95,1405.17,553.26,2388.06,9058.42,47.67,521.37,2388.06,8138.69,8.4371,393,38.96,23.4632,130
22,642.89,1580.48,1401.22,554.17,2388.05,9055.42,47.58,521.73,2388.05,8146.56,8.4449,394,38.57,23.3679,130
23,642.25,1593.69,1405.38,553.57,2388.13,9063.75,47.39,521.17,2388.12,8138.65,8.4038,392,39.02,23.2638,130
24,642.55,1592.87,1406.39,554.01,2388.04,9066.38,47.51,521.61,2388.05,8143.39,8.3962,392,38.66,23.3238,130
25,642.54,1590.99,1410.77,553.66,2388.06,9069.39,47.25,521.08,2388.1,8145.02,8.4204,393,39.1,23.3636,130
26,642.29,1590.88,1408.65,553.28,2388.1,9064.42,47.52,521.71,2388.02,8142.21,8.4238,392,38.79,23.2818,130
